Application,GPU,CPU,Resolution,Runtime,AllowsTearing,ProcessID,SwapChainAddress,SyncInterval,PresentFlags,PresentMode,Dropped,FlipToken,TimeInSeconds,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,Render Queue Depth,MsPCLatency,GPU0Clk(MHz),GPU0MemClk(MHz),GPU0Util(%),GPU0Temp(C),GPU1Clk(MHz),GPU1MemClk(MHz),GPU1Util(%),GPU1Temp(C),PCAT Power Total(W),Perf/W Total(F/J) (PCAT),Perf/W Total(F/J) (API),Perf/W GPUOnly(F/J) (API),Perf/W Total-USBC(F/J) (API),GPUOnlyPwr(W) (API),NV-Total-USBCPwr(W) (API),NV Pwr(W) (API),AMDPwr(W) (API),CPUClk(MHz),CPUUtil(%),CPU Package Temp(C),CPU Package Power(W),CPU TDP (W),CPUCoreUtil%[ 0],CPUCoreUtil%[ 1],CPUCoreUtil%[ 2],CPUCoreUtil%[ 3],CPUCoreUtil%[ 4],CPUCoreUtil%[ 5],CPUCoreUtil%[ 6],CPUCoreUtil%[ 7],CPUCoreUtil%[ 8],CPUCoreUtil%[ 9],CPUCoreUtil%[10],CPUCoreUtil%[11],CPUCoreUtil%[12],CPUCoreUtil%[13],CPUCoreUtil%[14],CPUCoreUtil%[15],CPUCoreUtil%[16],CPUCoreUtil%[17],CPUCoreUtil%[18],CPUCoreUtil%[19],CPUCoreUtil%[20],CPUCoreUtil%[21],CPUCoreUtil%[22],CPUCoreUtil%[23],CPUCoreUtil%[24],CPUCoreUtil%[25],CPUCoreUtil%[26],CPUCoreUtil%[27],CPUCoreUtil%[28],CPUCoreUtil%[29],CPUCoreUtil%[30],CPUCoreUtil%[31],CPUCoreUtil%[32],CPUCoreUtil%[33],CPUCoreUtil%[34],CPUCoreUtil%[35],CPUCoreUtil%[36],CPUCoreUtil%[37],CPUCoreUtil%[38],CPUCoreUtil%[39],CPUCoreUtil%[40],CPUCoreUtil%[41],CPUCoreUtil%[42],CPUCoreUtil%[43],CPUCoreUtil%[44],CPUCoreUtil%[45],CPUCoreUtil%[46],CPUCoreUtil%[47],CPUCoreUtil%[48],CPUCoreUtil%[49],CPUCoreUtil%[50],CPUCoreUtil%[51],CPUCoreUtil%[52],CPUCoreUtil%[53],CPUCoreUtil%[54],CPUCoreUtil%[55],CPUCoreUtil%[56],CPUCoreUtil%[57],CPUCoreUtil%[58],CPUCoreUtil%[59],CPUCoreUtil%[60],CPUCoreUtil%[61],CPUCoreUtil%[62],CPUCoreUtil%[63],Current Battery Capacity(Wh),Total Battery Capacity(Wh),Battery Percentage,Battery Drain Rate(W)
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,OGL,1,31512,0x0000000000000000,0,0,Hardware: Legacy Flip,0,2737,1862.221494,NA,1.356,1.381,0.000,0.171,0.171,0.126,NA,550,NA,2,NA,2865,13801,62,49,NA,NA,7.090,11.435,7.090,64,104,104,NA,3778,10, 49,32.119, 125,53,24,0,0,0,0,7,9,9,11,0,0,0,0,10,4,0,0,13,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,OGL,1,31512,0x0000000000000000,0,0,Hardware: Legacy Flip,0,2738,1862.222829,NA,1.336,1.310,0.000,0.146,0.146,0.109,NA,550,NA,2,NA,2865,13801,62,49,NA,NA,7.198,11.608,7.198,64,104,104,NA,3778,10, 49,32.119, 125,53,24,0,0,0,0,7,9,9,11,0,0,0,0,10,4,0,0,13,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,OGL,1,31512,0x0000000000000000,0,0,Hardware: Legacy Flip,0,2739,1862.224150,NA,1.320,1.319,0.000,0.145,0.145,0.110,NA,550,NA,2,NA,2865,13801,62,49,NA,NA,7.282,11.744,7.282,64,104,104,NA,3778,10, 49,32.119, 125,53,24,0,0,0,0,7,9,9,11,0,0,0,0,10,4,0,0,13,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,OGL,1,31512,0x0000000000000000,0,0,Hardware: Legacy Flip,0,2740,1862.225434,NA,1.284,1.303,0.000,0.165,0.165,0.128,NA,550,NA,2,NA,2865,13801,62,49,NA,NA,7.488,12.076,7.488,64,104,104,NA,3778,10, 49,32.119, 125,53,24,0,0,0,0,7,9,9,11,0,0,0,0,10,4,0,0,13,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,OGL,1,31512,0x0000000000000000,0,0,Hardware: Legacy Flip,0,2741,1862.226783,NA,1.349,1.342,0.000,0.157,0.157,0.116,NA,550,NA,2,NA,2865,13801,62,49,NA,NA,7.125,11.490,7.125,64,104,104,NA,3778,10, 49,32.119, 125,53,24,0,0,0,0,7,9,9,11,0,0,0,0,10,4,0,0,13,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,OGL,1,31512,0x0000000000000000,0,0,Hardware: Legacy Flip,0,2742,1862.228075,NA,1.292,1.216,0.000,0.082,0.082,0.063,NA,550,NA,2,NA,2865,13801,62,49,NA,NA,7.442,12.002,7.442,64,104,104,NA,3778,10, 49,32.119, 125,53,24,0,0,0,0,7,9,9,11,0,0,0,0,10,4,0,0,13,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,OGL,1,31512,0x0000000000000000,0,0,Hardware: Legacy Flip,0,2743,1862.229331,NA,1.256,1.342,0.000,0.167,0.167,0.133,NA,550,NA,2,NA,2865,13801,62,49,NA,NA,7.651,12.339,7.651,64,104,104,NA,3778,10, 49,32.119, 125,53,24,0,0,0,0,7,9,9,11,0,0,0,0,10,4,0,0,13,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,OGL,1,31512,0x0000000000000000,0,0,Hardware: Legacy Flip,0,2744,1862.230630,NA,1.299,1.218,0.000,0.086,0.086,0.067,NA,550,NA,2,NA,2865,13801,62,49,NA,NA,7.403,11.939,7.403,64,104,104,NA,3778,10, 49,32.119, 125,53,24,0,0,0,0,7,9,9,11,0,0,0,0,10,4,0,0,13,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,OGL,1,31512,0x0000000000000000,0,0,Hardware: Legacy Flip,0,2745,1862.231891,NA,1.261,1.254,0.000,0.080,0.080,0.063,NA,550,NA,2,NA,2865,13801,62,49,NA,NA,7.625,12.297,7.625,64,104,104,NA,3778,10, 49,32.119, 125,53,24,0,0,0,0,7,9,9,11,0,0,0,0,10,4,0,0,13,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,OGL,1,31512,0x0000000000000000,0,0,Hardware: Legacy Flip,0,2746,1862.233125,NA,1.235,1.256,0.000,0.102,0.102,0.082,NA,550,NA,2,NA,2865,13801,62,49,NA,NA,7.787,12.558,7.787,64,104,104,NA,3778,10, 49,32.119, 125,53,24,0,0,0,0,7,9,9,11,0,0,0,0,10,4,0,0,13,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
