Application,GPU,CPU,Resolution,Runtime,AllowsTearing,ProcessID,SwapChainAddress,SyncInterval,PresentFlags,PresentMode,Dropped,FlipToken,TimeInSeconds,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,Render Queue Depth,MsPCLatency,GPU0Clk(MHz),GPU0MemClk(MHz),GPU0Util(%),GPU0Temp(C),GPU1Clk(MHz),GPU1MemClk(MHz),GPU1Util(%),GPU1Temp(C),PCAT Power Total(W),Perf/W Total(F/J) (PCAT),Perf/W Total(F/J) (API),Perf/W GPUOnly(F/J) (API),Perf/W Total-USBC(F/J) (API),GPUOnlyPwr(W) (API),NV-Total-USBCPwr(W) (API),NV Pwr(W) (API),AMDPwr(W) (API),CPUClk(MHz),CPUUtil(%),CPU Package Temp(C),CPU Package Power(W),CPU TDP (W),CPUCoreUtil%[ 0],CPUCoreUtil%[ 1],CPUCoreUtil%[ 2],CPUCoreUtil%[ 3],CPUCoreUtil%[ 4],CPUCoreUtil%[ 5],CPUCoreUtil%[ 6],CPUCoreUtil%[ 7],CPUCoreUtil%[ 8],CPUCoreUtil%[ 9],CPUCoreUtil%[10],CPUCoreUtil%[11],CPUCoreUtil%[12],CPUCoreUtil%[13],CPUCoreUtil%[14],CPUCoreUtil%[15],CPUCoreUtil%[16],CPUCoreUtil%[17],CPUCoreUtil%[18],CPUCoreUtil%[19],CPUCoreUtil%[20],CPUCoreUtil%[21],CPUCoreUtil%[22],CPUCoreUtil%[23],CPUCoreUtil%[24],CPUCoreUtil%[25],CPUCoreUtil%[26],CPUCoreUtil%[27],CPUCoreUtil%[28],CPUCoreUtil%[29],CPUCoreUtil%[30],CPUCoreUtil%[31],CPUCoreUtil%[32],CPUCoreUtil%[33],CPUCoreUtil%[34],CPUCoreUtil%[35],CPUCoreUtil%[36],CPUCoreUtil%[37],CPUCoreUtil%[38],CPUCoreUtil%[39],CPUCoreUtil%[40],CPUCoreUtil%[41],CPUCoreUtil%[42],CPUCoreUtil%[43],CPUCoreUtil%[44],CPUCoreUtil%[45],CPUCoreUtil%[46],CPUCoreUtil%[47],CPUCoreUtil%[48],CPUCoreUtil%[49],CPUCoreUtil%[50],CPUCoreUtil%[51],CPUCoreUtil%[52],CPUCoreUtil%[53],CPUCoreUtil%[54],CPUCoreUtil%[55],CPUCoreUtil%[56],CPUCoreUtil%[57],CPUCoreUtil%[58],CPUCoreUtil%[59],CPUCoreUtil%[60],CPUCoreUtil%[61],CPUCoreUtil%[62],CPUCoreUtil%[63],Current Battery Capacity(Wh),Total Battery Capacity(Wh),Battery Percentage,Battery Drain Rate(W)
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,OGL,1,41748,0x0000000000000000,0,0,Hardware: Legacy Flip,0,163,23145.690925,NA,37.956,37.898,0.000,0.106,0.106,0.003,NA,550,NA,3,NA,2827,13801,94,59,NA,NA,0.204,0.329,0.204,79,128,128,NA,3643,11, 50,26.321, 125,69,20,34,8,1,1,11,4,6,5,3,2,2,3,1,1,2,1,8,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,OGL,1,41748,0x0000000000000000,0,0,Hardware: Legacy Flip,0,164,23145.724507,NA,33.582,33.599,0.000,0.124,0.124,0.004,NA,550,NA,3,NA,2827,13801,94,59,NA,NA,0.231,0.372,0.231,79,128,128,NA,3643,11, 50,26.321, 125,69,20,34,8,1,1,11,4,6,5,3,2,2,3,1,1,2,1,8,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,OGL,1,41748,0x0000000000000000,0,0,Hardware: Legacy Flip,0,165,23145.758629,NA,34.122,34.104,0.000,0.106,0.106,0.003,NA,550,NA,3,NA,2827,13801,94,59,NA,NA,0.227,0.366,0.227,79,128,128,NA,3643,11, 50,26.321, 125,69,20,34,8,1,1,11,4,6,5,3,2,2,3,1,1,2,1,8,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,OGL,1,41748,0x0000000000000000,0,0,Hardware: Legacy Flip,0,166,23145.792383,NA,33.755,33.771,0.000,0.122,0.122,0.004,NA,550,NA,3,NA,2827,13801,94,59,NA,NA,0.230,0.370,0.230,79,128,128,NA,3643,11, 50,26.321, 125,69,20,34,8,1,1,11,4,6,5,3,2,2,3,1,1,2,1,8,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,Other,1,41748,0x0000000000000000,0,0,Hardware: Legacy Flip,0,167,23145.826148,NA,33.765,33.721,0.000,0.079,0.079,0.002,NA,550,NA,3,NA,2827,13801,94,59,NA,NA,0.230,0.370,0.230,79,128,128,NA,3643,11,NA,NA,NA,69,20,34,8,1,1,11,4,6,5,3,2,2,3,1,1,2,1,8,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,OGL,1,41748,0x0000000000000000,0,0,Hardware: Legacy Flip,0,168,23145.860013,NA,33.865,33.913,0.000,0.127,0.127,0.004,NA,550,NA,3,NA,2827,13801,94,59,NA,NA,0.229,0.369,0.229,79,128,128,NA,3643,11, 49,27.441, 125,69,20,34,8,1,1,11,4,6,5,3,2,2,3,1,1,2,1,8,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,Other,1,41748,0x0000000000000000,0,0,Hardware: Legacy Flip,0,169,23145.893720,NA,33.707,33.679,0.000,0.099,0.099,0.003,NA,550,NA,3,NA,2827,13801,94,59,NA,NA,0.230,0.371,0.230,79,128,128,NA,3643,11,NA,NA,NA,69,20,34,8,1,1,11,4,6,5,3,2,2,3,1,1,2,1,8,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,OGL,1,41748,0x0000000000000000,0,0,Hardware: Legacy Flip,0,170,23145.927384,NA,33.664,33.650,0.000,0.085,0.085,0.003,NA,550,NA,3,NA,2827,13801,94,59,NA,NA,0.230,0.371,0.230,79,128,128,NA,3643,11, 49,27.441, 125,69,20,34,8,1,1,11,4,6,5,3,2,2,3,1,1,2,1,8,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,OGL,1,41748,0x0000000000000000,0,0,Hardware: Legacy Flip,0,171,23145.961150,NA,33.766,33.758,0.000,0.077,0.077,0.002,NA,550,NA,3,NA,2827,13801,94,59,NA,NA,0.230,0.370,0.230,79,128,128,NA,3643,11, 49,27.441, 125,69,20,34,8,1,1,11,4,6,5,3,2,2,3,1,1,2,1,8,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,OGL,1,41748,0x0000000000000000,0,0,Hardware: Legacy Flip,0,172,23145.994774,NA,33.624,33.654,0.000,0.107,0.107,0.003,NA,550,NA,3,NA,2827,13801,94,59,NA,NA,0.231,0.372,0.231,79,128,128,NA,3643,11, 49,27.441, 125,69,20,34,8,1,1,11,4,6,5,3,2,2,3,1,1,2,1,8,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
