TimeStamp,Application,Log Name,GPU0,GPU1,CPU,Resolution,Runtime,Avg FPS,1% Low,AvgPCLatency (ms),    ,Min FPS,Max FPS,0.1% Low FPS,Time (ms),MinPCLatency (ms),MaxPCLatency (ms),RenderPresentLatency (ms),Min Present FPS,Max Present FPS,1% Low Present FPS,0.1% Low Present FPS,GPU0Clk(MHz),GPU0MemClk(MHz),GPU0 Util%,GPU0 Temp (C),GPU1Clk(MHz),GPU1MemClk(MHz),GPU1 Util%,GPU1 Temp (C),Perf/Watt (F/J) (PCAT),PCAT Power (Watts),GPU NV Power (Watts) (API),CPUClk(MHz),CPU Util %,CPU Temp (C),CPU Package Power(Watts),Current Battery Capacity(Wh),Total Battery Capacity(Wh),Battery Percentage,Battery Drain Rate(W),Battery Charge Rate(W),OS,GPU Base Driver,GPU Driver Package,System RAM,Motherboard
2025-08-31T212450,cis5650_boids.exe,FrameView_cis5650_boids.exe_2025_08_31T212441_Log.csv,NVIDIA GeForce RTX 5070,Intel(R) Graphics,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,OGL,927.304,118.301,NA,  ,5.613,1349.528,17.043,9.995,NA,NA,0.114,5.608,1373.249,117.652,17.045,550.000,NA,3.545,NA,2857.000,13801.000,59.038,46.223,NA,NA,81,3999.972,11.476,48.013,31.391,NA,NA,NA,NA,NA,Microsoft Windows 11 Pro 2009 10.0.26100,NVIDIA: r580_92 ,NVIDIA: 58108 ,32GB  4800 MT/s,ASUSTeK COMPUTER INC. PRIME Z890M-PLUS WIFI
