10000, 1817.28
12000, 1841.79
14000, 1823.55
16000, 1848
18000, 1827.1
19000, 1863.33
19500, 1810.07
19550, 1804.13
19580, 1801.72
19582, 1794.45
19583, 1835.61
19584, 1726.81
19585, 1116.16
19590, 1114.6
19600, 1096.49
19700, 1077.16
19800, 1078.02
19900, 1076.46
20000, 1094.75
