Application,GPU,CPU,Resolution,Runtime,AllowsTearing,ProcessID,SwapChainAddress,SyncInterval,PresentFlags,PresentMode,Dropped,FlipToken,TimeInSeconds,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,Render Queue Depth,MsPCLatency,GPU0Clk(MHz),GPU0MemClk(MHz),GPU0Util(%),GPU0Temp(C),GPU1Clk(MHz),GPU1MemClk(MHz),GPU1Util(%),GPU1Temp(C),PCAT Power Total(W),Perf/W Total(F/J) (PCAT),Perf/W Total(F/J) (API),Perf/W GPUOnly(F/J) (API),Perf/W Total-USBC(F/J) (API),GPUOnlyPwr(W) (API),NV-Total-USBCPwr(W) (API),NV Pwr(W) (API),AMDPwr(W) (API),CPUClk(MHz),CPUUtil(%),CPU Package Temp(C),CPU Package Power(W),CPU TDP (W),CPUCoreUtil%[ 0],CPUCoreUtil%[ 1],CPUCoreUtil%[ 2],CPUCoreUtil%[ 3],CPUCoreUtil%[ 4],CPUCoreUtil%[ 5],CPUCoreUtil%[ 6],CPUCoreUtil%[ 7],CPUCoreUtil%[ 8],CPUCoreUtil%[ 9],CPUCoreUtil%[10],CPUCoreUtil%[11],CPUCoreUtil%[12],CPUCoreUtil%[13],CPUCoreUtil%[14],CPUCoreUtil%[15],CPUCoreUtil%[16],CPUCoreUtil%[17],CPUCoreUtil%[18],CPUCoreUtil%[19],CPUCoreUtil%[20],CPUCoreUtil%[21],CPUCoreUtil%[22],CPUCoreUtil%[23],CPUCoreUtil%[24],CPUCoreUtil%[25],CPUCoreUtil%[26],CPUCoreUtil%[27],CPUCoreUtil%[28],CPUCoreUtil%[29],CPUCoreUtil%[30],CPUCoreUtil%[31],CPUCoreUtil%[32],CPUCoreUtil%[33],CPUCoreUtil%[34],CPUCoreUtil%[35],CPUCoreUtil%[36],CPUCoreUtil%[37],CPUCoreUtil%[38],CPUCoreUtil%[39],CPUCoreUtil%[40],CPUCoreUtil%[41],CPUCoreUtil%[42],CPUCoreUtil%[43],CPUCoreUtil%[44],CPUCoreUtil%[45],CPUCoreUtil%[46],CPUCoreUtil%[47],CPUCoreUtil%[48],CPUCoreUtil%[49],CPUCoreUtil%[50],CPUCoreUtil%[51],CPUCoreUtil%[52],CPUCoreUtil%[53],CPUCoreUtil%[54],CPUCoreUtil%[55],CPUCoreUtil%[56],CPUCoreUtil%[57],CPUCoreUtil%[58],CPUCoreUtil%[59],CPUCoreUtil%[60],CPUCoreUtil%[61],CPUCoreUtil%[62],CPUCoreUtil%[63],Current Battery Capacity(Wh),Total Battery Capacity(Wh),Battery Percentage,Battery Drain Rate(W)
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,Other,1,2384,0x0000000000000000,0,0,Hardware: Legacy Flip,0,68,2479.344208,NA,83.096,83.098,0.000,0.112,0.112,0.001,NA,550,NA,2,NA,2805,13801,95,67,NA,NA,0.075,0.120,0.075,99,161,161,NA,3577,8,NA,NA,NA,52,8,1,0,0,0,2,3,3,3,10,7,2,0,0,0,0,0,7,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,OGL,1,2384,0x0000000000000000,0,0,Hardware: Legacy Flip,0,69,2479.426317,NA,82.109,82.139,0.000,0.142,0.142,0.002,NA,550,NA,2,NA,2805,13801,95,67,NA,NA,0.076,0.122,0.076,99,161,161,NA,3577,8, 51,24.775, 125,52,8,1,0,0,0,2,3,3,3,10,7,2,0,0,0,0,0,7,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,OGL,1,2384,0x0000000000000000,0,0,Hardware: Legacy Flip,0,70,2479.505961,NA,79.643,79.615,0.000,0.114,0.114,0.001,NA,550,NA,2,NA,2805,13801,95,67,NA,NA,0.078,0.126,0.078,99,161,161,NA,3577,8, 51,29.933, 125,52,8,1,0,0,0,2,3,3,3,10,7,2,0,0,0,0,0,7,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,OGL,1,2384,0x0000000000000000,0,0,Hardware: Legacy Flip,0,71,2479.586001,NA,80.040,80.029,0.000,0.102,0.102,0.001,NA,550,NA,2,NA,2805,13801,95,67,NA,NA,0.078,0.125,0.078,99,161,161,NA,3577,8, 51,29.933, 125,52,8,1,0,0,0,2,3,3,3,10,7,2,0,0,0,0,0,7,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,Other,1,2384,0x0000000000000000,0,0,Hardware: Legacy Flip,0,72,2479.665466,NA,79.465,79.516,0.000,0.153,0.153,0.002,NA,550,NA,2,NA,2805,13801,95,67,NA,NA,0.078,0.126,0.078,99,161,161,NA,3577,8,NA,NA,NA,52,8,1,0,0,0,2,3,3,3,10,7,2,0,0,0,0,0,7,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,OGL,1,2384,0x0000000000000000,0,0,Hardware: Legacy Flip,0,73,2479.743144,NA,77.679,77.632,0.000,0.107,0.107,0.001,NA,550,NA,2,NA,2805,13801,94,65,NA,NA,0.071,0.115,0.071,111,180,180,NA,3448,8, 51,27.435, 125,74,7,0,0,0,0,2,3,6,5,10,8,1,1,0,0,0,0,5,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,Other,1,2384,0x0000000000000000,0,0,Hardware: Legacy Flip,0,74,2479.821933,NA,78.789,78.800,0.000,0.118,0.118,0.002,NA,550,NA,2,NA,2805,13801,94,65,NA,NA,0.070,0.114,0.070,111,180,180,NA,3448,8,NA,NA,NA,74,7,0,0,0,0,2,3,6,5,10,8,1,1,0,0,0,0,5,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,Other,1,2384,0x0000000000000000,0,0,Hardware: Legacy Flip,0,75,2479.900362,NA,78.428,78.417,0.000,0.106,0.106,0.001,NA,550,NA,2,NA,2805,13801,94,65,NA,NA,0.071,0.114,0.071,111,180,180,NA,3448,8,NA,NA,NA,74,7,0,0,0,0,2,3,6,5,10,8,1,1,0,0,0,0,5,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,Other,1,2384,0x0000000000000000,0,0,Hardware: Legacy Flip,0,76,2479.979167,NA,78.805,78.819,0.000,0.121,0.121,0.002,NA,550,NA,2,NA,2805,13801,94,65,NA,NA,0.070,0.114,0.070,111,180,180,NA,3448,8,NA,NA,NA,74,7,0,0,0,0,2,3,6,5,10,8,1,1,0,0,0,0,5,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cis5650_boids.exe,NVIDIA GeForce RTX 5070,Intel(R) Core(TM) Ultra 7 265K,WINDOWED,Other,1,2384,0x0000000000000000,0,0,Hardware: Legacy Flip,0,77,2480.057799,NA,78.633,79.124,0.000,0.612,0.612,0.008,NA,550,NA,2,NA,2805,13801,94,65,NA,NA,0.071,0.114,0.071,111,180,180,NA,3448,8,NA,NA,NA,74,7,0,0,0,0,2,3,6,5,10,8,1,1,0,0,0,0,5,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
